Citing,Cited,Year,Weight,Citing Title,Cited Title,Citing Word Count,Cited Word Count,Citing/Word Counts,Cited/Word Counts,Citing Group,Cited Group
42,45,2008,175,The Public Health and Welfare,Railroads,6923412,270888,2.527655439254518e-05,0.0006460234488054,Society,Economy
14,10,2008,173,Coast Guard,Armed Forces,119641,2228467,0.0014459925945119,7.763184287673992e-05,National Defense,National Defense
18,39,2008,87,Crimes and Criminal Procedure,Postal Service,799697,112012,0.0001087912046687,0.0007767024961611,Society,Economy
39,5,2008,100,Postal Service,Government Organization and Employees,112012,995975,0.0008927614898403,0.0001004041266096,Economy,Government Structure
22,3,2008,96,Foreign Relations and Intercourse,The President,1516136,62547,6.331885793886564e-05,0.0015348457959614,National Defense,Government Structure
22,5,2008,1096,Foreign Relations and Intercourse,Government Organization and Employees,1516136,995975,0.000722890294802,0.0011004292276412,National Defense,Government Structure
22,50,2008,261,Foreign Relations and Intercourse,War and National Defense,1516136,519084,0.0001721481450212,0.0005028087939524,National Defense,National Defense
50,5,2008,389,War and National Defense,Government Organization and Employees,519084,995975,0.0007493970147413,0.0003905720525113,National Defense,Government Structure
50,10,2008,464,War and National Defense,Armed Forces,519084,2228467,0.0008938823003598,0.000208214884941,National Defense,National Defense
23,49,2008,203,Highways,Transportation,306861,1091281,0.000661537308423,0.0001860199160436,Economy,Economy
49,5,2008,243,Transportation,Government Organization and Employees,1091281,995975,0.0002226740866926,0.0002439820276613,Economy,Government Structure
49,23,2008,135,Transportation,Highways,1091281,306861,0.0001237078259403,0.0004399386041236,Economy,Economy
26,29,2008,314,Internal Revenue Code,Labor,3503890,699123,8.961468539252088e-05,0.0004491341294736,Economy,Society
26,42,2008,628,Internal Revenue Code,The Public Health and Welfare,3503890,6923412,0.000179229370785,9.070672090581927e-05,Economy,Society
29,26,2008,751,Labor,Internal Revenue Code,699123,3503890,0.0010742029657156,0.0002143332125152,Society,Economy
31,5,2008,236,Money and Finance,Government Organization and Employees,440803,995975,0.0005353865558991,0.0002369537387986,Economy,Government Structure
7,5,2008,538,Agriculture,Government Organization and Employees,1724900,995975,0.0003119021392544,0.0005401742011596,Society,Government Structure
12,42,2008,599,Banks and Banking,The Public Health and Welfare,1593782,6923412,0.0003758355910657,8.651803474934036e-05,Economy,Society
15,5,2008,709,Commerce and Trade,Government Organization and Employees,1696615,995975,0.0004178909180927,0.000711865257662,Economy,Government Structure
15,35,2008,73,Commerce and Trade,Patents,1696615,105303,4.3026850522953056e-05,0.0006932376095647,Economy,Economy
20,5,2008,464,Education,Government Organization and Employees,1420500,995975,0.0003266455473424,0.0004658751474685,Society,Government Structure
20,42,2008,891,Education,The Public Health and Welfare,1420500,6923412,0.0006272439281942,0.0001286937712214,Society,Society
21,42,2008,282,Food and Drugs,The Public Health and Welfare,581163,6923412,0.0004852339188833,4.073136193541566e-05,Society,Society
25,5,2008,346,Indians,Government Organization and Employees,749763,995975,0.0004614791607481,0.0003473982780692,Society,Government Structure
45,49,2008,390,Railroads,Transportation,270888,1091281,0.0014397094001949,0.0003573781638276,Economy,Economy
44,5,2008,129,Public Printing and Documents,Government Organization and Employees,139789,995975,0.0009228193920837,0.0001295213233263,Government Structure,Government Structure
46,6,2008,93,Shipping,Domestic security,380222,202664,0.0002445939477463,0.0004588876169423,Economy,National Defense
16,5,2008,852,Conservation,Government Organization and Employees,2159302,995975,0.0003945719496392,0.0008554431587138,Society,Government Structure
16,7,2008,304,Conservation,Agriculture,2159302,1724900,0.000140786235552,0.0001762421009913,Society,Society
16,30,2008,211,Conservation,Mineral Lands and Mining,2159302,337888,9.771676217592536e-05,0.0006244672790983,Society,Economy
16,43,2008,377,Conservation,Public Lands,2159302,533335,0.0001745934565892,0.0007068727910225,Society,Economy
43,16,2008,195,Public Lands,Conservation,533335,2159302,0.0003656238574254,9.030696030476516e-05,Economy,Society
19,6,2008,276,Customs Duties,Domestic security,873501,202664,0.0003159698729595,0.001361860024474,Economy,National Defense
41,5,2008,144,Public Contracts,Government Organization and Employees,164643,995975,0.0008746196315664,0.0001445819423178,Economy,Government Structure
41,40,2008,148,Public Contracts,"Public Buildings, Property, and Works",164643,191648,0.0008989146213322,0.0007722491233928,Economy,Economy
47,5,2008,102,Telecommunications,Government Organization and Employees,304382,995975,0.0003351052296127,0.0001024122091417,Economy,Government Structure
2,5,2009,452,The Congress,Government Organization and Employees,536982,1021312,0.0008417414363982,0.0004425679909763,Government Structure,Government Structure
2,40,2009,391,The Congress,"Public Buildings, Property, and Works",536982,192251,0.0007281435876807,0.0020337995641115,Government Structure,Economy
40,5,2009,98,"Public Buildings, Property, and Works",Government Organization and Employees,192251,1021312,0.0005097502743808,9.595500689309436e-05,Economy,Government Structure
3,5,2009,115,The President,Government Organization and Employees,66154,1021312,0.0017383680503068,0.0001126002631908,Government Structure,Government Structure
10,5,2009,499,Armed Forces,Government Organization and Employees,2294176,1021312,0.0002175072880197,0.000488587228976,National Defense,Government Structure
10,32,2009,121,Armed Forces,National Guard,2294176,49140,5.274224819717406e-05,0.0024623524623524,National Defense,National Defense
10,37,2009,388,Armed Forces,Pay and Allowances of the Uniformed Services,2294176,239608,0.0001691239033099,0.0016193115421855,National Defense,National Defense
10,38,2009,242,Armed Forces,Veterans Benefits,2294176,897218,0.0001054844963943,0.000269722631512,National Defense,National Defense
32,10,2009,73,National Guard,Armed Forces,49140,2294176,0.0014855514855514,3.181970345779923e-05,National Defense,National Defense
37,10,2009,429,Pay and Allowances of the Uniformed Services,Armed Forces,239608,2294176,0.0017904243597876,0.0001869952436081,National Defense,National Defense
38,5,2009,261,Veterans Benefits,Government Organization and Employees,897218,1021312,0.0002908992017547,0.0002555536408071,National Defense,Government Structure
38,10,2009,324,Veterans Benefits,Armed Forces,897218,2294176,0.0003611162504541,0.0001412271769907,National Defense,National Defense
11,28,2009,138,Bankruptcy,Judiciary and Judicial Procedure,326839,595290,0.0004222262337113,0.0002318197853147,Economy,Society
28,5,2009,456,Judiciary and Judicial Procedure,Government Organization and Employees,595290,1021312,0.0007660132036486,0.0004464845218699,Society,Government Structure
28,11,2009,325,Judiciary and Judicial Procedure,Bankruptcy,595290,326839,0.0005459523929513,0.0009943733764942,Society,Economy
13,42,2009,48,Census,The Public Health and Welfare,36342,7109461,0.0013207858675912,6.7515666799494365e-06,Government Structure,Society
42,1,2009,91,The Public Health and Welfare,General Provisions,7109461,14406,1.2799845164070806e-05,0.0063168124392614,Society,Government Structure
42,2,2009,307,The Public Health and Welfare,The Congress,7109461,536982,4.318189522384327e-05,0.0005717137632173,Society,Government Structure
42,5,2009,1992,The Public Health and Welfare,Government Organization and Employees,7109461,1021312,0.0002801900172179,0.0019504323850106,Society,Government Structure
42,26,2009,743,The Public Health and Welfare,Internal Revenue Code,7109461,3552580,0.0001045086259,0.0002091437771985,Society,Economy
42,31,2009,589,The Public Health and Welfare,Money and Finance,7109461,448189,8.284734946854621e-05,0.0013141777241297,Society,Economy
42,40,2009,362,The Public Health and Welfare,"Public Buildings, Property, and Works",7109461,192251,5.0918065377952e-05,0.001882955095162,Society,Economy
42,6,2009,464,The Public Health and Welfare,Domestic security,7109461,203844,6.526514457284455e-05,0.0022762504660426,Society,National Defense
42,7,2009,316,The Public Health and Welfare,Agriculture,7109461,1727315,4.444781397633379e-05,0.0001829428911345,Society,Society
42,12,2009,487,The Public Health and Welfare,Banks and Banking,7109461,1606623,6.850027027365366e-05,0.000303120271526,Society,Economy
42,15,2009,447,The Public Health and Welfare,Commerce and Trade,7109461,1713937,6.287396470702912e-05,0.0002608030516874,Society,Economy
42,20,2009,746,The Public Health and Welfare,Education,7109461,1433287,0.0001049305988175,0.0005204819411604,Society,Society
42,21,2009,245,The Public Health and Welfare,Food and Drugs,7109461,615357,3.446112159557525e-05,0.0003981428666611,Society,Society
42,25,2009,244,The Public Health and Welfare,Indians,7109461,750309,3.432046395640964e-05,0.0003251993512006,Society,Society
42,29,2009,468,The Public Health and Welfare,Labor,7109461,704764,6.5827775129507e-05,0.0006640520798451,Society,Society
42,33,2009,209,The Public Health and Welfare,Navigation and Navigable Waters,7109461,690221,2.939744658561317e-05,0.0003028015664548,Society,Economy
42,45,2009,216,The Public Health and Welfare,Railroads,7109461,272141,3.0382050059772464e-05,0.0007937062037693,Society,Economy
14,10,2009,173,Coast Guard,Armed Forces,119659,2294176,0.0014457750775119,7.54083383314968e-05,National Defense,National Defense
18,39,2009,87,Crimes and Criminal Procedure,Postal Service,803698,112357,0.0001082496161493,0.0007743175770089,Society,Economy
39,5,2009,103,Postal Service,Government Organization and Employees,112357,1021312,0.0009167208095623,0.00010085067051,Economy,Government Structure
22,3,2009,97,Foreign Relations and Intercourse,The President,1542314,66154,6.28925108635466e-05,0.001466275659824,National Defense,Government Structure
22,5,2009,1097,Foreign Relations and Intercourse,Government Organization and Employees,1542314,1021312,0.0007112689115186,0.0010741085975686,National Defense,Government Structure
22,50,2009,264,Foreign Relations and Intercourse,War and National Defense,1542314,527756,0.0001711713697729,0.0005002311674334,National Defense,National Defense
50,5,2009,388,War and National Defense,Government Organization and Employees,527756,1021312,0.0007351882309248,0.0003799034966787,National Defense,Government Structure
50,10,2009,466,War and National Defense,Armed Forces,527756,2294176,0.0008829838031211,0.0002031230385114,National Defense,National Defense
23,49,2009,203,Highways,Transportation,308413,1097546,0.0006582083115821,0.0001849580792057,Economy,Economy
49,5,2009,244,Transportation,Government Organization and Employees,1097546,1021312,0.0002223141444641,0.0002389083845093,Economy,Government Structure
49,23,2009,136,Transportation,Highways,1097546,308413,0.0001239128018324,0.0004409671447053,Economy,Economy
26,29,2009,324,Internal Revenue Code,Labor,3552580,704764,9.120132410811296e-05,0.0004597283629697,Economy,Society
26,42,2009,641,Internal Revenue Code,The Public Health and Welfare,3552580,7109461,0.0001804322492385,9.016154670515808e-05,Economy,Society
29,26,2009,756,Labor,Internal Revenue Code,704764,3552580,0.001072699513596,0.0002128030895855,Society,Economy
31,5,2009,236,Money and Finance,Government Organization and Employees,448189,1021312,0.0005265635702795,0.0002310753227221,Economy,Government Structure
7,5,2009,538,Agriculture,Government Organization and Employees,1727315,1021312,0.0003114660614884,0.0005267734051886,Society,Government Structure
12,42,2009,609,Banks and Banking,The Public Health and Welfare,1606623,7109461,0.0003790559452964,8.566050225185847e-05,Economy,Society
15,5,2009,717,Commerce and Trade,Government Organization and Employees,1713937,1021312,0.0004183350963308,0.000702038162677,Economy,Government Structure
15,35,2009,74,Commerce and Trade,Patents,1713937,105819,4.317544927263954e-05,0.0006993073077613,Economy,Economy
20,5,2009,473,Education,Government Organization and Employees,1433287,1021312,0.0003300106677867,0.0004631297781676,Society,Government Structure
20,42,2009,901,Education,The Public Health and Welfare,1433287,7109461,0.0006286249718304,0.0001267325328882,Society,Society
21,42,2009,282,Food and Drugs,The Public Health and Welfare,615357,7109461,0.0004582705648915,3.966545424470294e-05,Society,Society
25,5,2009,347,Indians,Government Organization and Employees,750309,1021312,0.0004624761265025,0.0003397590550194,Society,Government Structure
45,49,2009,390,Railroads,Transportation,272141,1097546,0.0014330806456946,0.0003553381817254,Economy,Economy
44,5,2009,128,Public Printing and Documents,Government Organization and Employees,138940,1021312,0.0009212609759608,0.000125328988595,Government Structure,Government Structure
46,6,2009,93,Shipping,Domestic security,381689,203844,0.0002436538647956,0.0004562312356507,Economy,National Defense
16,5,2009,861,Conservation,Government Organization and Employees,2207595,1021312,0.0003900171906531,0.0008430332748464,Society,Government Structure
16,7,2009,304,Conservation,Agriculture,2207595,1727315,0.0001377064180703,0.0001759956927369,Society,Society
16,30,2009,213,Conservation,Mineral Lands and Mining,2207595,339060,9.648508897691832e-05,0.0006282073969208,Society,Economy
16,43,2009,391,Conservation,Public Lands,2207595,545908,0.0001771158206102,0.0007162379008917,Society,Economy
43,16,2009,196,Public Lands,Conservation,545908,2207595,0.0003590348556899,8.878440112430042e-05,Economy,Society
19,6,2009,276,Customs Duties,Domestic security,904061,203844,0.0003052891342508,0.0013539765703184,Economy,National Defense
41,5,2009,144,Public Contracts,Government Organization and Employees,168913,1021312,0.0008525098719459,0.0001409951121694,Economy,Government Structure
41,40,2009,146,Public Contracts,"Public Buildings, Property, and Works",168913,192251,0.000864350286834,0.0007594238781592,Economy,Economy
47,5,2009,103,Telecommunications,Government Organization and Employees,306910,1021312,0.0003356032713173,0.00010085067051,Economy,Government Structure
2,5,2010,439,The Congress,Government Organization and Employees,550577,1040122,0.0007973453304442,0.0004220658730418,Government Structure,Government Structure
2,40,2010,390,The Congress,"Public Buildings, Property, and Works",550577,195286,0.0007083477878661,0.0019970709625882,Government Structure,Economy
3,5,2010,116,The President,Government Organization and Employees,67771,1040122,0.0017116465744935,0.0001115253787536,Government Structure,Government Structure
10,5,2010,509,Armed Forces,Government Organization and Employees,2354445,1040122,0.0002161868295925,0.0004893656705655,National Defense,Government Structure
10,32,2010,123,Armed Forces,National Guard,2354445,49968,5.2241611080318295e-05,0.0024615754082612,National Defense,National Defense
10,37,2010,393,Armed Forces,Pay and Allowances of the Uniformed Services,2354445,241278,0.0001669183183297,0.0016288264988933,National Defense,National Defense
10,38,2010,246,Armed Forces,Veterans Benefits,2354445,932458,0.0001044832221606,0.0002638188529671,National Defense,National Defense
32,10,2010,73,National Guard,Armed Forces,49968,2354445,0.0014609349983989,3.1005183811896224e-05,National Defense,National Defense
37,10,2010,429,Pay and Allowances of the Uniformed Services,Armed Forces,241278,2354445,0.001778031979708,0.000182208545963,National Defense,National Defense
38,5,2010,268,Veterans Benefits,Government Organization and Employees,932458,1040122,0.0002874124089235,0.000257662081948,National Defense,Government Structure
38,10,2010,333,Veterans Benefits,Armed Forces,932458,2354445,0.000357120642431,0.0001414346056076,National Defense,National Defense
11,28,2010,139,Bankruptcy,Judiciary and Judicial Procedure,331697,598673,0.0004190571515569,0.0002321801718133,Economy,Society
28,5,2010,456,Judiciary and Judicial Procedure,Government Organization and Employees,598673,1040122,0.0007616845924235,0.0004384101095832,Society,Government Structure
28,11,2010,326,Judiciary and Judicial Procedure,Bankruptcy,598673,331697,0.0005445376691449,0.0009828246863854,Society,Economy
28,19,2010,123,Judiciary and Judicial Procedure,Customs Duties,598673,907495,0.0002054543966405,0.0001355379368481,Society,Economy
13,42,2010,48,Census,The Public Health and Welfare,36342,7474989,0.0013207858675912,6.421414131846883e-06,Government Structure,Society
42,1,2010,138,The Public Health and Welfare,General Provisions,7474989,14423,1.846156562905979e-05,0.0095680510296054,Society,Government Structure
42,2,2010,310,The Public Health and Welfare,The Congress,7474989,550577,4.147163293484445e-05,0.0005630456775346,Society,Government Structure
42,5,2010,1875,The Public Health and Welfare,Government Organization and Employees,7474989,1040122,0.0002508364895252,0.0018026731479576,Society,Government Structure
42,26,2010,851,The Public Health and Welfare,Internal Revenue Code,7474989,3648662,0.0001138463213792,0.0002332361835653,Society,Economy
42,31,2010,593,The Public Health and Welfare,Money and Finance,7474989,466300,7.933122042052503e-05,0.00127171348917,Society,Economy
42,40,2010,366,The Public Health and Welfare,"Public Buildings, Property, and Works",7474989,195286,4.896328275533248e-05,0.0018741742879673,Society,Economy
42,6,2010,441,The Public Health and Welfare,Domestic security,7474989,212354,5.899674233634324e-05,0.0020767209470977,Society,National Defense
42,7,2010,335,The Public Health and Welfare,Agriculture,7474989,1775650,4.481611946184804e-05,0.0001886633063948,Society,Society
42,12,2010,491,The Public Health and Welfare,Banks and Banking,7474989,1606626,6.568571539035041e-05,0.0003056093950925,Society,Economy
42,15,2010,453,The Public Health and Welfare,Commerce and Trade,7474989,1876660,6.060209586930496e-05,0.0002413862926688,Society,Economy
42,20,2010,768,The Public Health and Welfare,Education,7474989,1432482,0.0001027426261095,0.0005361323911923,Society,Society
42,21,2010,262,The Public Health and Welfare,Food and Drugs,7474989,661959,3.505021880299757e-05,0.0003957949057267,Society,Society
42,25,2010,268,The Public Health and Welfare,Indians,7474989,791033,3.585289556947843e-05,0.0003387974964382,Society,Society
42,29,2010,494,The Public Health and Welfare,Labor,7474989,716342,6.608705377359084e-05,0.0006896147370948,Society,Society
42,33,2010,205,The Public Health and Welfare,Navigation and Navigable Waters,7474989,683381,2.7424789521429395e-05,0.0002999790746304,Society,Economy
42,45,2010,219,The Public Health and Welfare,Railroads,7474989,272020,2.9297701976551405e-05,0.0008050878611866,Society,Economy
14,10,2010,173,Coast Guard,Armed Forces,119659,2354445,0.0014457750775119,7.347803834874037e-05,National Defense,National Defense
17,47,2010,53,Copyrights,Telecommunications,208822,323938,0.0002538046757525,0.0001636115552976,Society,Economy
47,5,2010,102,Telecommunications,Government Organization and Employees,323938,1040122,0.0003148750686859,9.80654192488958e-05,Economy,Government Structure
47,17,2010,80,Telecommunications,Copyrights,323938,208822,0.000246960838185,0.0003831013973623,Economy,Society
18,39,2010,87,Crimes and Criminal Procedure,Postal Service,811579,113491,0.0001071984366278,0.0007665806099162,Society,Economy
39,5,2010,103,Postal Service,Government Organization and Employees,113491,1040122,0.0009075609519697,9.902684492780656e-05,Economy,Government Structure
22,3,2010,102,Foreign Relations and Intercourse,The President,1568243,67771,6.50409407215591e-05,0.0015050685396408,National Defense,Government Structure
22,5,2010,1038,Foreign Relations and Intercourse,Government Organization and Employees,1568243,1040122,0.0006618872202841,0.0009979598547093,National Defense,Government Structure
22,8,2010,150,Foreign Relations and Intercourse,Aliens and National and Citizenship,1568243,536042,9.56484422375869e-05,0.0002798288193835,National Defense,Society
22,50,2010,299,Foreign Relations and Intercourse,War and National Defense,1568243,557472,0.0001906592281935,0.0005363498077033,National Defense,National Defense
50,5,2010,407,War and National Defense,Government Organization and Employees,557472,1040122,0.0007300815108202,0.0003913002513166,National Defense,Government Structure
50,10,2010,469,War and National Defense,Armed Forces,557472,2354445,0.0008412978589059,0.0001991976877777,National Defense,National Defense
23,49,2010,209,Highways,Transportation,309009,1100208,0.00067635570485,0.0001899640795195,Economy,Economy
49,5,2010,240,Transportation,Government Organization and Employees,1100208,1040122,0.0002181405697831,0.0002307421629385,Economy,Government Structure
49,14,2010,102,Transportation,Coast Guard,1100208,119659,9.270974215784651e-05,0.0008524223000359,Economy,National Defense
49,23,2010,137,Transportation,Highways,1100208,309009,0.0001245219085845,0.000443352782605,Economy,Economy
26,11,2010,200,Internal Revenue Code,Bankruptcy,3648662,331697,5.481461423393014e-05,0.0006029599302978,Economy,Economy
26,29,2010,348,Internal Revenue Code,Labor,3648662,716342,9.537742876703844e-05,0.0004858014747145,Economy,Society
26,42,2010,707,Internal Revenue Code,The Public Health and Welfare,3648662,7474989,0.0001937696613169,9.458207898366138e-05,Economy,Society
29,26,2010,774,Labor,Internal Revenue Code,716342,3648662,0.0010804894868652,0.0002121325570853,Society,Economy
19,6,2010,276,Customs Duties,Domestic security,907495,212354,0.0003041339070738,0.0012997165111088,Economy,National Defense
31,5,2010,246,Money and Finance,Government Organization and Employees,466300,1040122,0.0005275573665022,0.000236510717012,Economy,Government Structure
41,5,2010,72,Public Contracts,Government Organization and Employees,116199,1040122,0.0006196266749283,6.922264888157351e-05,Economy,Government Structure
7,5,2010,520,Agriculture,Government Organization and Employees,1775650,1040122,0.0002928505054487,0.0004999413530335,Society,Government Structure
12,42,2010,609,Banks and Banking,The Public Health and Welfare,1606626,7474989,0.0003790552374977,8.147169179780733e-05,Economy,Society
15,5,2010,821,Commerce and Trade,Government Organization and Employees,1876660,1040122,0.000437479351614,0.0007893304823857,Economy,Government Structure
15,35,2010,73,Commerce and Trade,Patents,1876660,106458,3.889889484509714e-05,0.0006857164327716,Economy,Economy
15,12,2010,586,Commerce and Trade,Banks and Banking,1876660,1606626,0.0003122568819072,0.0003647395224526,Economy,Economy
20,5,2010,415,Education,Government Organization and Employees,1432482,1040122,0.0002897069561781,0.0003989916567479,Society,Government Structure
20,42,2010,985,Education,The Public Health and Welfare,1432482,7474989,0.0006876177152662,0.0001317727691639,Society,Society
21,42,2010,320,Food and Drugs,The Public Health and Welfare,661959,7474989,0.0004834136253151,4.280942754564589e-05,Society,Society
25,5,2010,340,Indians,Government Organization and Employees,791033,1040122,0.0004298177193618,0.0003268847308296,Society,Government Structure
25,42,2010,303,Indians,The Public Health and Welfare,791033,7474989,0.0003830434381372,4.053517670728345e-05,Society,Society
45,49,2010,390,Railroads,Transportation,272020,1100208,0.0014337181089625,0.0003544784258976,Economy,Economy
44,5,2010,130,Public Printing and Documents,Government Organization and Employees,140565,1040122,0.0009248390424358,0.0001249853382583,Government Structure,Government Structure
44,40,2010,82,Public Printing and Documents,"Public Buildings, Property, and Works",140565,195286,0.0005833600113826,0.0004198969716211,Government Structure,Economy
46,6,2010,93,Shipping,Domestic security,403514,212354,0.0002304752747116,0.0004379479548301,Economy,National Defense
16,5,2010,813,Conservation,Government Organization and Employees,2213726,1040122,0.0003672541226872,0.0007816390769544,Society,Government Structure
16,43,2010,349,Conservation,Public Lands,2213726,545696,0.0001576527537735,0.0006395502257667,Society,Economy
43,16,2010,196,Public Lands,Conservation,545696,2213726,0.000359174338826,8.853850928253994e-05,Economy,Society
2,5,2011,443,The Congress,Government Organization and Employees,556866,1046847,0.000795523519123,0.00042317549747,Government Structure,Government Structure
2,40,2011,390,The Congress,"Public Buildings, Property, and Works",556866,195351,0.0007003480190925,0.0019964064683569,Government Structure,Economy
3,5,2011,117,The President,Government Organization and Employees,67149,1046847,0.0017423937809945,0.0001117641833047,Government Structure,Government Structure
10,5,2011,515,Armed Forces,Government Organization and Employees,2405034,1046847,0.0002141341868763,0.0004919534564267,National Defense,Government Structure
10,32,2011,123,Armed Forces,National Guard,2405034,50668,5.114272812775204e-05,0.0024275676955869,National Defense,National Defense
10,37,2011,402,Armed Forces,Pay and Allowances of the Uniformed Services,2405034,251851,0.0001671494041248,0.0015961818694386,National Defense,National Defense
10,38,2011,248,Armed Forces,Veterans Benefits,2405034,938311,0.0001031170453307,0.0002643046921543,National Defense,National Defense
32,10,2011,74,National Guard,Armed Forces,50668,2405034,0.0014604878818978,3.0768795784176024e-05,National Defense,National Defense
37,10,2011,432,Pay and Allowances of the Uniformed Services,Armed Forces,251851,2405034,0.0017152999193967,0.0001796232402535,National Defense,National Defense
38,5,2011,269,Veterans Benefits,Government Organization and Employees,938311,1046847,0.0002866853314093,0.0002569620966578,National Defense,Government Structure
38,10,2011,334,Veterans Benefits,Armed Forces,938311,2405034,0.0003559587386271,0.0001388753755664,National Defense,National Defense
11,28,2011,139,Bankruptcy,Judiciary and Judicial Procedure,331877,603592,0.0004188298676919,0.0002302880091187,Economy,Society
28,5,2011,456,Judiciary and Judicial Procedure,Government Organization and Employees,603592,1046847,0.0007554772097708,0.0004355937400594,Society,Government Structure
28,11,2011,326,Judiciary and Judicial Procedure,Bankruptcy,603592,331877,0.0005400999350554,0.0009822916321408,Society,Economy
28,19,2011,124,Judiciary and Judicial Procedure,Customs Duties,603592,961657,0.0002054367851131,0.0001289441037708,Society,Economy
13,42,2011,48,Census,The Public Health and Welfare,36331,7481334,0.0013211857642233,6.415968061310991e-06,Government Structure,Society
42,1,2011,138,The Public Health and Welfare,General Provisions,7481334,14562,1.84459081762691e-05,0.0094767202307375,Society,Government Structure
42,2,2011,301,The Public Health and Welfare,The Congress,7481334,556866,4.0233466384471007e-05,0.0005405250096073,Society,Government Structure
42,5,2011,1876,The Public Health and Welfare,Government Organization and Employees,7481334,1046847,0.0002507574183962,0.0017920479305953,Society,Government Structure
42,26,2011,852,The Public Health and Welfare,Internal Revenue Code,7481334,3656489,0.0001138834330882,0.0002330104097127,Society,Economy
42,31,2011,597,The Public Health and Welfare,Money and Finance,7481334,471886,7.979860276255544e-05,0.0012651360710001,Society,Economy
42,40,2011,366,The Public Health and Welfare,"Public Buildings, Property, and Works",7481334,195351,4.8921756467496304e-05,0.0018735506856888,Society,Economy
42,6,2011,441,The Public Health and Welfare,Domestic security,7481334,213447,5.894670656329473e-05,0.0020660866631997,Society,National Defense
42,7,2011,335,The Public Health and Welfare,Agriculture,7481334,1765435,4.477811042789962e-05,0.0001897549329202,Society,Society
42,12,2011,494,The Public Health and Welfare,Banks and Banking,7481334,1785224,6.603100463099228e-05,0.0002767159751381,Society,Economy
42,15,2011,456,The Public Health and Welfare,Commerce and Trade,7481334,1891691,6.095169658245441e-05,0.0002410541679375,Society,Economy
42,20,2011,768,The Public Health and Welfare,Education,7481334,1435536,0.0001026554889809,0.0005349918079379,Society,Society
42,21,2011,263,The Public Health and Welfare,Food and Drugs,7481334,662780,3.515415833593314e-05,0.0003968134222517,Society,Society
42,25,2011,268,The Public Health and Welfare,Indians,7481334,790341,3.58224883423197e-05,0.0003390941378468,Society,Society
42,29,2011,494,The Public Health and Welfare,Labor,7481334,720620,6.603100463099228e-05,0.000685520801532,Society,Society
42,33,2011,205,The Public Health and Welfare,Navigation and Navigable Waters,7481334,684438,2.7401530261849025e-05,0.0002995158071293,Society,Economy
42,45,2011,219,The Public Health and Welfare,Railroads,7481334,272050,2.92728542797314e-05,0.0008049990810512,Society,Economy
42,50,2011,210,The Public Health and Welfare,War and National Defense,7481334,564312,2.8069860268235583e-05,0.0003721345638582,Society,National Defense
14,10,2011,180,Coast Guard,Armed Forces,136442,2405034,0.0013192418756687,7.484301677232005e-05,National Defense,National Defense
17,47,2011,53,Copyrights,Telecommunications,208893,328948,0.000253718410861,0.0001611196906501,Society,Economy
47,5,2011,103,Telecommunications,Government Organization and Employees,328948,1046847,0.0003131193988107,9.839069128535498e-05,Economy,Government Structure
47,17,2011,80,Telecommunications,Copyrights,328948,208893,0.0002431995330568,0.0003829711862053,Economy,Society
18,39,2011,87,Crimes and Criminal Procedure,Postal Service,812073,113523,0.0001071332257075,0.0007663645252503,Society,Economy
39,5,2011,103,Postal Service,Government Organization and Employees,113523,1046847,0.0009073051275952,9.839069128535498e-05,Economy,Government Structure
22,3,2011,101,Foreign Relations and Intercourse,The President,1575200,67149,6.411884205180294e-05,0.0015041177083798,National Defense,Government Structure
22,5,2011,1042,Foreign Relations and Intercourse,Government Organization and Employees,1575200,1046847,0.0006615033011681,0.000995369906013,National Defense,Government Structure
22,50,2011,302,Foreign Relations and Intercourse,War and National Defense,1575200,564312,0.000191721686135,0.0005351649442152,National Defense,National Defense
50,5,2011,411,War and National Defense,Government Organization and Employees,564312,1046847,0.0007283205035512,0.0003926075157114,National Defense,Government Structure
50,10,2011,473,War and National Defense,Armed Forces,564312,2405034,0.000838188803357,0.0001966708162961,National Defense,National Defense
23,49,2011,215,Highways,Transportation,309929,1113839,0.0006937072684389,0.0001930261016179,Economy,Economy
49,5,2011,243,Transportation,Government Organization and Employees,1113839,1046847,0.0002181643846193,0.000232125611479,Economy,Government Structure
49,14,2011,102,Transportation,Coast Guard,1113839,136442,9.157517379082616e-05,0.0007475703962123,Economy,National Defense
49,23,2011,137,Transportation,Highways,1113839,309929,0.0001229980275425,0.0004420367245401,Economy,Economy
26,11,2011,200,Internal Revenue Code,Bankruptcy,3656489,331877,5.469727927528293e-05,0.0006026329031538,Economy,Economy
26,29,2011,350,Internal Revenue Code,Labor,3656489,720620,9.572023873174512e-05,0.0004856928755793,Economy,Society
26,42,2011,711,Internal Revenue Code,The Public Health and Welfare,3656489,7481334,0.0001944488278236,9.503652690816904e-05,Economy,Society
29,26,2011,778,Labor,Internal Revenue Code,720620,3656489,0.0010796258777164,0.0002127724163808,Society,Economy
19,6,2011,276,Customs Duties,Domestic security,961657,213447,0.0002870046180706,0.0012930610409141,Economy,National Defense
31,5,2011,247,Money and Finance,Government Organization and Employees,471886,1046847,0.0005234315067622,0.0002359466091988,Economy,Government Structure
41,5,2011,72,Public Contracts,Government Organization and Employees,117400,1046847,0.0006132879045996,6.877795895675299e-05,Economy,Government Structure
7,5,2011,521,Agriculture,Government Organization and Employees,1765435,1046847,0.0002951114031386,0.0004976849530065,Society,Government Structure
